"trial_type","trial_index","plugin_version","time_elapsed","participant","experiment_seed","age","sex","art_experience","strategy_open","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","seeds","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_range","chosen_N","chosen_curv","chosen_seed","correct","block_failed","blocks_failed_total"
"html-button-response","218","2.1.0","139762","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","1041","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","44","101","exp_221","2-2-1","[10,13,18]","[9,10,19]","[{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":10,""curv"":1,""nv"":9,""range"":25},{""id"":19,""curv"":2,""nv"":9,""range"":25}]","images/circle_rng12_N9_curv1_seed10.png","images/circle_rng25_N9_curv2_seed18.png","images/circle_rng25_N9_curv1_seed13.png","false","false","null","null","2","images/circle_rng25_N9_curv1_seed13.png","25","9","1","13","null","",""
"html-button-response","220","2.1.0","140460","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","694","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","45","102","exp_111","1-1-1","[13,18,10]","[5,6,26]","[{""id"":5,""curv"":0,""nv"":18,""range"":45},{""id"":6,""curv"":0,""nv"":27,""range"":12},{""id"":26,""curv"":2,""nv"":27,""range"":45}]","images/circle_rng45_N18_curv0_seed13.png","images/circle_rng45_N27_curv2_seed10.png","images/circle_rng12_N27_curv0_seed18.png","false","false","null","null","0","images/circle_rng45_N18_curv0_seed13.png","45","18","0","13","null","",""
"html-button-response","222","2.1.0","141741","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","1275","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_2","2","46","103","exp_111","1-1-1","[10,13,18]","[0,5,12]","[{""id"":0,""curv"":0,""nv"":9,""range"":12},{""id"":5,""curv"":0,""nv"":18,""range"":45},{""id"":12,""curv"":1,""nv"":18,""range"":12}]","images/circle_rng12_N9_curv0_seed10.png","images/circle_rng12_N18_curv1_seed18.png","images/circle_rng45_N18_curv0_seed13.png","false","false","null","null","2","images/circle_rng45_N18_curv0_seed13.png","45","18","0","13","null","",""
"html-button-response","224","2.1.0","142545","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","799","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","47","104","exp_221","2-2-1","[13,10,18]","[4,5,8]","[{""id"":4,""curv"":0,""nv"":18,""range"":25},{""id"":5,""curv"":0,""nv"":18,""range"":45},{""id"":8,""curv"":0,""nv"":27,""range"":45}]","images/circle_rng25_N18_curv0_seed13.png","images/circle_rng45_N27_curv0_seed18.png","images/circle_rng45_N18_curv0_seed10.png","false","false","null","null","0","images/circle_rng25_N18_curv0_seed13.png","25","18","0","13","null","",""
"html-button-response","226","2.1.0","143794","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","1245","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","48","105","catch","3-2-2","[13,13,10]","[24,24,24]","[{""id"":24,""curv"":2,""nv"":27,""range"":12},{""id"":24,""curv"":2,""nv"":27,""range"":12},{""id"":24,""curv"":2,""nv"":9,""range"":12}]","images/circle_rng12_N9_curv2_seed10.png","images/circle_rng12_N27_curv2_seed13.png","images/circle_rng12_N27_curv2_seed13.png","false","true","0","0","0","images/circle_rng12_N9_curv2_seed10.png","12","9","2","10","true","",""
"html-button-response","228","2.1.0","144932","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","1134","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_2","2","49","106","exp_111","1-1-1","[18,13,10]","[7,13,17]","[{""id"":7,""curv"":0,""nv"":27,""range"":25},{""id"":13,""curv"":1,""nv"":18,""range"":25},{""id"":17,""curv"":1,""nv"":27,""range"":45}]","images/circle_rng25_N18_curv1_seed13.png","images/circle_rng25_N27_curv0_seed18.png","images/circle_rng45_N27_curv1_seed10.png","false","false","null","null","0","images/circle_rng25_N18_curv1_seed13.png","25","18","1","13","null","",""
"html-button-response","230","2.1.0","145879","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","942","<div style=""width:800px;""><p>You have completed <b>block 2 of 9</b>.</p><p>On the attention check trials in this block, your accuracy was <b>75%</b>.</p><p style=""color:#006400;""><b>Great job!!</b> You <b>PASSED</b> this block.</p><p>Thank you for paying close attention, this really helps us get high-quality data.</p><p>You have <b>7</b> blocks left. Feel free to take a brief break if you need one before continuing.</p><p>Please focus on the <b>how curvy the shapes are</b> when deciding which one is most different from the other two.</p><p>Click ""Continue"" to proceed.</p></div>","0","","","","","","2","","","block_feedback","","","","","","","","","","","","","","","","","","","false","0"
"html-button-response","231","2.1.0","146801","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","917","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","1","107","catch","3-2-2","[10,10,13]","[13,13,13]","[{""id"":13,""curv"":1,""nv"":18,""range"":25},{""id"":13,""curv"":1,""nv"":18,""range"":25},{""id"":13,""curv"":1,""nv"":18,""range"":12}]","images/circle_rng12_N18_curv1_seed13.png","images/circle_rng25_N18_curv1_seed10.png","images/circle_rng25_N18_curv1_seed10.png","false","true","0","0","0","images/circle_rng12_N18_curv1_seed13.png","12","18","1","13","true","",""
"html-button-response","233","2.1.0","147481","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","675","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","2","108","exp_221","2-2-1","[18,10,13]","[9,11,12]","[{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":11,""curv"":1,""nv"":9,""range"":45},{""id"":12,""curv"":1,""nv"":18,""range"":12}]","images/circle_rng12_N9_curv1_seed18.png","images/circle_rng45_N9_curv1_seed10.png","images/circle_rng12_N18_curv1_seed13.png","false","false","null","null","0","images/circle_rng12_N9_curv1_seed18.png","12","9","1","18","null","",""
"html-button-response","235","2.1.0","148197","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","711","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","3","109","exp_221","2-2-1","[13,10,18]","[0,18,19]","[{""id"":0,""curv"":0,""nv"":9,""range"":12},{""id"":18,""curv"":2,""nv"":9,""range"":12},{""id"":19,""curv"":2,""nv"":9,""range"":25}]","images/circle_rng12_N9_curv2_seed10.png","images/circle_rng12_N9_curv0_seed13.png","images/circle_rng25_N9_curv2_seed18.png","false","false","null","null","1","images/circle_rng12_N9_curv0_seed13.png","12","9","0","13","null","",""
"html-button-response","237","2.1.0","149018","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","816","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","4","110","exp_111","1-1-1","[18,13,10]","[5,22,26]","[{""id"":5,""curv"":0,""nv"":18,""range"":45},{""id"":22,""curv"":2,""nv"":18,""range"":25},{""id"":26,""curv"":2,""nv"":27,""range"":45}]","images/circle_rng45_N18_curv0_seed18.png","images/circle_rng45_N27_curv2_seed10.png","images/circle_rng25_N18_curv2_seed13.png","false","false","null","null","0","images/circle_rng45_N18_curv0_seed18.png","45","18","0","18","null","",""
"html-button-response","239","2.1.0","149748","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","725","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","5","111","exp_221","2-2-1","[10,18,13]","[14,23,26]","[{""id"":14,""curv"":1,""nv"":18,""range"":45},{""id"":23,""curv"":2,""nv"":18,""range"":45},{""id"":26,""curv"":2,""nv"":27,""range"":45}]","images/circle_rng45_N18_curv2_seed18.png","images/circle_rng45_N27_curv2_seed13.png","images/circle_rng45_N18_curv1_seed10.png","false","false","null","null","2","images/circle_rng45_N18_curv1_seed10.png","45","18","1","10","null","",""
"html-button-response","241","2.1.0","150676","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","923","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","6","112","exp_221","2-2-1","[18,13,10]","[12,14,15]","[{""id"":12,""curv"":1,""nv"":18,""range"":12},{""id"":14,""curv"":1,""nv"":18,""range"":45},{""id"":15,""curv"":1,""nv"":27,""range"":12}]","images/circle_rng12_N18_curv1_seed18.png","images/circle_rng12_N27_curv1_seed10.png","images/circle_rng45_N18_curv1_seed13.png","false","false","null","null","2","images/circle_rng45_N18_curv1_seed13.png","45","18","1","13","null","",""
"html-button-response","243","2.1.0","151375","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","695","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","7","113","exp_111","1-1-1","[13,10,18]","[0,7,24]","[{""id"":0,""curv"":0,""nv"":9,""range"":12},{""id"":7,""curv"":0,""nv"":27,""range"":25},{""id"":24,""curv"":2,""nv"":27,""range"":12}]","images/circle_rng12_N9_curv0_seed13.png","images/circle_rng25_N27_curv0_seed10.png","images/circle_rng12_N27_curv2_seed18.png","false","false","null","null","0","images/circle_rng12_N9_curv0_seed13.png","12","9","0","13","null","",""
"html-button-response","245","2.1.0","152448","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","1068","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","8","114","exp_221","2-2-1","[18,10,13]","[2,19,20]","[{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":19,""curv"":2,""nv"":9,""range"":25},{""id"":20,""curv"":2,""nv"":9,""range"":45}]","images/circle_rng25_N9_curv2_seed10.png","images/circle_rng45_N9_curv0_seed18.png","images/circle_rng45_N9_curv2_seed13.png","false","false","null","null","2","images/circle_rng45_N9_curv2_seed13.png","45","9","2","13","null","",""
"html-button-response","247","2.1.0","153442","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","989","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","9","115","exp_111","1-1-1","[18,10,13]","[2,10,14]","[{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":10,""curv"":1,""nv"":9,""range"":25},{""id"":14,""curv"":1,""nv"":18,""range"":45}]","images/circle_rng45_N18_curv1_seed13.png","images/circle_rng45_N9_curv0_seed18.png","images/circle_rng25_N9_curv1_seed10.png","false","false","null","null","0","images/circle_rng45_N18_curv1_seed13.png","45","18","1","13","null","",""
"html-button-response","249","2.1.0","154236","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","789","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","10","116","exp_111","1-1-1","[18,13,10]","[12,16,24]","[{""id"":12,""curv"":1,""nv"":18,""range"":12},{""id"":16,""curv"":1,""nv"":27,""range"":25},{""id"":24,""curv"":2,""nv"":27,""range"":12}]","images/circle_rng12_N18_curv1_seed18.png","images/circle_rng12_N27_curv2_seed10.png","images/circle_rng25_N27_curv1_seed13.png","false","false","null","null","2","images/circle_rng25_N27_curv1_seed13.png","25","27","1","13","null","",""
"html-button-response","251","2.1.0","154866","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","625","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","11","117","exp_221","2-2-1","[18,13,10]","[22,23,25]","[{""id"":22,""curv"":2,""nv"":18,""range"":25},{""id"":23,""curv"":2,""nv"":18,""range"":45},{""id"":25,""curv"":2,""nv"":27,""range"":25}]","images/circle_rng25_N18_curv2_seed18.png","images/circle_rng45_N18_curv2_seed13.png","images/circle_rng25_N27_curv2_seed10.png","false","false","null","null","1","images/circle_rng45_N18_curv2_seed13.png","45","18","2","13","null","",""
"html-button-response","253","2.1.0","155780","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","909","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","12","118","exp_221","2-2-1","[18,10,13]","[12,21,22]","[{""id"":12,""curv"":1,""nv"":18,""range"":12},{""id"":21,""curv"":2,""nv"":18,""range"":12},{""id"":22,""curv"":2,""nv"":18,""range"":25}]","images/circle_rng25_N18_curv2_seed13.png","images/circle_rng12_N18_curv2_seed10.png","images/circle_rng12_N18_curv1_seed18.png","false","false","null","null","0","images/circle_rng25_N18_curv2_seed13.png","25","18","2","13","null","",""
"html-button-response","255","2.1.0","156378","67996","655936773","19","Female","Yes, informal or self-taught experience","","","","","","","","","","","","","","","","","","593","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","13","119","exp_111","1-1-1","[13,18,10]","[8,23,24]","[{""id"":8,""curv"":0,""nv"":27,""range"":45},{""id"":23,""curv"":2,""nv"":18,""range"":45},{""id"":24,""curv"":2,""nv"":27,""range"":12}]","images/circle_rng12_N27_curv2_seed10.png","images/circle_rng45_N27_curv0_seed13.png","images/circle_rng45_N18_curv2_seed18.png","false","false","null","null","1","images/circle_rng45_N27_curv0_seed13.png","45","27","0","13","null","",""
